#Selection names: degen10
#Areas (µm^2): 4609.4
Selection,X,Y,Class,Color
degen10,7945.880534409905,4445.266438122998,Unclassified,#c2c2c2
degen10,7953.061525926261,4450.908645742992,Unclassified,#c2c2c2
degen10,7953.061525926261,4450.908645742992,Unclassified,#c2c2c2
degen10,7956.139093718984,4457.06378132844,Unclassified,#c2c2c2
degen10,7957.164949649893,4465.7835567411585,Unclassified,#c2c2c2
degen10,7957.164949649893,4475.529188084784,Unclassified,#c2c2c2
degen10,7957.164949649893,4482.197251635686,Unclassified,#c2c2c2
degen10,7957.164949649893,4490.917027048405,Unclassified,#c2c2c2
degen10,7957.164949649893,4501.175586357485,Unclassified,#c2c2c2
degen10,7958.703733546255,4508.869505839295,Unclassified,#c2c2c2
degen10,7955.6261657535315,4519.128065148376,Unclassified,#c2c2c2
degen10,7947.932246271721,4519.640993113829,Unclassified,#c2c2c2
degen10,7945.880534409905,4517.0763532865585,Unclassified,#c2c2c2
degen10,7942.290038651726,4511.434145666565,Unclassified,#c2c2c2
degen10,7937.67368696264,4504.253154150209,Unclassified,#c2c2c2
degen10,7928.953911549922,4500.662658392031,Unclassified,#c2c2c2
degen10,7915.104856482664,4501.688514322939,Unclassified,#c2c2c2
degen10,7893.561881933596,4501.688514322939,Unclassified,#c2c2c2
degen10,7886.893818382694,4494.507522806583,Unclassified,#c2c2c2
degen10,7885.3550344863315,4484.248963497503,Unclassified,#c2c2c2
degen10,7885.3550344863315,4476.042116050238,Unclassified,#c2c2c2
degen10,7885.867962451785,4467.835268602975,Unclassified,#c2c2c2
degen10,7887.406746348147,4458.602565224802,Unclassified,#c2c2c2
degen10,7889.458458209963,4451.9345016739,Unclassified,#c2c2c2
degen10,7893.048953968142,4445.779366088452,Unclassified,#c2c2c2
degen10,7897.665305657228,4440.650086433912,Unclassified,#c2c2c2
degen10,7904.846297173584,4436.033734744826,Unclassified,#c2c2c2
degen10,7914.0790005517565,4434.494950848463,Unclassified,#c2c2c2
degen10,7924.85048782629,4432.956166952102,Unclassified,#c2c2c2
degen10,7934.083191204462,4433.469094917556,Unclassified,#c2c2c2
degen10,7939.725398824457,4438.085446606642,Unclassified,#c2c2c2
degen10,7945.880534409905,4445.266438122998,Unclassified,#c2c2c2
