#Selection names: degen14
#Areas (µm^2): 7715.5
Selection,X,Y,Class,Color
degen14,3909.651316223882,1843.1584686841861,Unclassified,#c2c2c2
degen14,3910.0770446904494,1832.9409854865735,Unclassified,#c2c2c2
degen14,3913.057143956419,1831.663800086872,Unclassified,#c2c2c2
degen14,3913.482872422987,1832.5152570200064,Unclassified,#c2c2c2
degen14,3914.3343293561215,1832.5152570200064,Unclassified,#c2c2c2
degen14,3919.0173424883606,1833.3667139531408,Unclassified,#c2c2c2
degen14,3924.551812553734,1835.4953562859769,Unclassified,#c2c2c2
degen14,3927.106183353137,1840.6040978847832,Unclassified,#c2c2c2
degen14,3929.66055415254,1848.6929387495595,Unclassified,#c2c2c2
degen14,3931.3634680188093,1858.4846934806053,Unclassified,#c2c2c2
degen14,3932.6406534185107,1866.1478058788148,Unclassified,#c2c2c2
degen14,3930.9377395522424,1875.513832143293,Unclassified,#c2c2c2
degen14,3929.66055415254,1887.4342292071744,Unclassified,#c2c2c2
degen14,3923.7003556205996,1898.0774408713542,Unclassified,#c2c2c2
degen14,3920.294527888062,1904.0376394032949,Unclassified,#c2c2c2
degen14,3914.7600578226884,1912.1264802680719,Unclassified,#c2c2c2
degen14,3907.5226738910465,1919.3638641997138,Unclassified,#c2c2c2
degen14,3897.3051906934334,1922.7696919322516,Unclassified,#c2c2c2
degen14,3883.2561512967163,1924.4726057985204,Unclassified,#c2c2c2
degen14,3871.335754232835,1932.1357181967298,Unclassified,#c2c2c2
degen14,3858.5639002358184,1938.947373661805,Unclassified,#c2c2c2
degen14,3845.7920462388033,1938.947373661805,Unclassified,#c2c2c2
degen14,3836.851748440892,1936.3930028624015,Unclassified,#c2c2c2
degen14,3830.8915499089508,1931.2842612635955,Unclassified,#c2c2c2
degen14,3826.2085367767118,1924.046877331953,Unclassified,#c2c2c2
degen14,3824.079894443876,1917.660950333445,Unclassified,#c2c2c2
degen14,3824.9313513770103,1910.84929486837,Unclassified,#c2c2c2
degen14,3827.485722176413,1902.7604540035934,Unclassified,#c2c2c2
degen14,3830.040092975817,1896.8002554716527,Unclassified,#c2c2c2
degen14,3837.277476907459,1887.4342292071744,Unclassified,#c2c2c2
degen14,3838.9803907737282,1879.7711168089647,Unclassified,#c2c2c2
degen14,3835.5745630411907,1874.6623752101586,Unclassified,#c2c2c2
degen14,3831.7430068420854,1866.999262811949,Unclassified,#c2c2c2
degen14,3830.040092975817,1860.6133358134412,Unclassified,#c2c2c2
degen14,3832.59446377522,1854.2274088149331,Unclassified,#c2c2c2
degen14,3839.831847706863,1850.3958526158283,Unclassified,#c2c2c2
degen14,3849.197873971341,1847.415753349858,Unclassified,#c2c2c2
degen14,3858.989628702386,1848.6929387495595,Unclassified,#c2c2c2
degen14,3870.4842972997003,1849.5443956826941,Unclassified,#c2c2c2
degen14,3881.553237430447,1851.247309548963,Unclassified,#c2c2c2
degen14,3886.236250562686,1852.9502234152317,Unclassified,#c2c2c2
degen14,3892.6221775611943,1856.7817796143365,Unclassified,#c2c2c2
degen14,3897.730919160001,1855.930322681202,Unclassified,#c2c2c2
degen14,3901.9882038256733,1852.5244949486644,Unclassified,#c2c2c2
degen14,3906.2454884913445,1849.1186672161268,Unclassified,#c2c2c2
degen14,3909.651316223882,1843.1584686841861,Unclassified,#c2c2c2
