#Selection names: degen16
#Areas (µm^2): 7916.4
Selection,X,Y,Class,Color
degen16,2796.5053998327094,1430.2515769080223,Unclassified,#c2c2c2
degen16,2795.2604700421057,1427.761717326815,Unclassified,#c2c2c2
degen16,2795.2604700421057,1427.761717326815,Unclassified,#c2c2c2
degen16,2796.5053998327094,1425.8943226409092,Unclassified,#c2c2c2
degen16,2804.597443471634,1425.2718577456073,Unclassified,#c2c2c2
degen16,2827.006179702502,1426.516787536211,Unclassified,#c2c2c2
degen16,2837.5880829226344,1431.4965066986263,Unclassified,#c2c2c2
degen16,2843.8127318756524,1443.323339709362,Unclassified,#c2c2c2
degen16,2849.4149159333697,1457.0175674060038,Unclassified,#c2c2c2
degen16,2849.4149159333697,1470.0893302073434,Unclassified,#c2c2c2
degen16,2848.169986142766,1487.5183472757963,Unclassified,#c2c2c2
degen16,2841.945337189747,1499.345180286532,Unclassified,#c2c2c2
degen16,2831.985898864917,1513.6618728784754,Unclassified,#c2c2c2
degen16,2819.5366009588793,1524.8662409939095,Unclassified,#c2c2c2
degen16,2801.485118995124,1527.978565470419,Unclassified,#c2c2c2
degen16,2781.5662423454637,1526.733635679815,Unclassified,#c2c2c2
degen16,2768.4944795441243,1521.1314516220982,Unclassified,#c2c2c2
degen16,2755.4227167427844,1510.5495484019661,Unclassified,#c2c2c2
degen16,2751.0654624756717,1496.8553207053246,Unclassified,#c2c2c2
degen16,2753.555322056879,1472.579189788551,Unclassified,#c2c2c2
degen16,2762.2698305911053,1454.5277078247962,Unclassified,#c2c2c2
degen16,2775.341593392445,1438.9660854422489,Unclassified,#c2c2c2
degen16,2796.5053998327094,1430.2515769080223,Unclassified,#c2c2c2
