#Selection names: Medulla
#Areas (µm^2): 2972374.0
Selection,X,Y,Class,Color
Medulla,6874.038477271366,4356.13477821442,Unclassified,#c2c2c2
Medulla,6970.247188836686,4438.123699955043,Unclassified,#c2c2c2
Medulla,7019.510840406488,4474.072851100574,Unclassified,#c2c2c2
Medulla,7043.4769411701745,4490.050251609698,Unclassified,#c2c2c2
Medulla,7090.077692655122,4508.690552203676,Unclassified,#c2c2c2
Medulla,7142.004244309776,4531.325202924936,Unclassified,#c2c2c2
Medulla,7224.554146940253,4564.611453985613,Unclassified,#c2c2c2
Medulla,7315.092749825291,4591.240454834153,Unclassified,#c2c2c2
Medulla,7415.5947318936405,4623.870454656894,Unclassified,#c2c2c2
Medulla,7494.838505552941,4660.47585704036,Unclassified,#c2c2c2
Medulla,7546.765057207595,4665.801657210069,Unclassified,#c2c2c2
Medulla,7623.989159668364,4697.756458228318,Unclassified,#c2c2c2
Medulla,7691.893111832143,4704.413708440453,Unclassified,#c2c2c2
Medulla,7746.4825635716525,4735.037059416275,Unclassified,#c2c2c2
Medulla,7817.0494158202855,4745.688659755691,Unclassified,#c2c2c2
Medulla,7907.588018705324,4812.261161877043,Unclassified,#c2c2c2
Medulla,7983.480671123666,4840.221612768011,Unclassified,#c2c2c2
Medulla,8046.058823117737,4868.182063658979,Unclassified,#c2c2c2
Medulla,8063.367673669288,4900.136864677228,Unclassified,#c2c2c2
Medulla,8048.7217232025905,4929.4287656106235,Unclassified,#c2c2c2
Medulla,8034.075772735894,4949.400516247029,Unclassified,#c2c2c2
Medulla,7964.840370529688,4945.406166119748,Unclassified,#c2c2c2
Medulla,7872.97031760222,4922.771515398488,Unclassified,#c2c2c2
Medulla,7821.043765947567,4901.468314719656,Unclassified,#c2c2c2
Medulla,7794.414765099025,4904.13121480451,Unclassified,#c2c2c2
Medulla,7706.539062298841,4870.844963743833,Unclassified,#c2c2c2
Medulla,7617.3319094562285,4845.54741293772,Unclassified,#c2c2c2
Medulla,7576.05695814099,4810.929711834617,Unclassified,#c2c2c2
Medulla,7548.096507250022,4845.54741293772,Unclassified,#c2c2c2
Medulla,7482.528651004258,4855.096720675391,Unclassified,#c2c2c2
Medulla,7382.99670198907,4833.564362555877,Unclassified,#c2c2c2
Medulla,7349.710450928394,4798.946661452773,Unclassified,#c2c2c2
Medulla,7331.0701503344135,4804.272461622481,Unclassified,#c2c2c2
Medulla,7273.817798510052,4781.637810901221,Unclassified,#c2c2c2
Medulla,7181.947745582586,4741.694309628409,Unclassified,#c2c2c2
Medulla,7123.363943715796,4723.054009034431,Unclassified,#c2c2c2
Medulla,7054.12854150959,4671.127457379777,Unclassified,#c2c2c2
Medulla,6983.561689260956,4644.498456531236,Unclassified,#c2c2c2
Medulla,6898.348886545626,4677.784707591913,Unclassified,#c2c2c2
Medulla,6867.725535569803,4705.74515848288,Unclassified,#c2c2c2
Medulla,6922.717691169998,4775.992998090117,Unclassified,#c2c2c2
Medulla,6953.142199856644,4806.41750677676,Unclassified,#c2c2c2
Medulla,7001.821413755276,4830.757113726077,Unclassified,#c2c2c2
Medulla,7050.500627653903,4842.9269172007325,Unclassified,#c2c2c2
Medulla,7167.301795115888,4882.828014125676,Unclassified,#c2c2c2
Medulla,7252.514597831218,4904.131214804509,Unclassified,#c2c2c2
Medulla,7335.064500461695,4897.473964592374,Unclassified,#c2c2c2
Medulla,7337.72740054655,4870.844963743834,Unclassified,#c2c2c2
Medulla,7359.030601225381,4882.828014125676,Unclassified,#c2c2c2
Medulla,7405.631352710328,4936.086015822758,Unclassified,#c2c2c2
Medulla,7480.192555086245,4980.023867222851,Unclassified,#c2c2c2
Medulla,7537.444906910607,4994.669817689548,Unclassified,#c2c2c2
Medulla,7637.303660092633,5015.9730183683805,Unclassified,#c2c2c2
Medulla,7687.898761704863,5035.944769004786,Unclassified,#c2c2c2
Medulla,7698.550362044279,5065.236669938182,Unclassified,#c2c2c2
Medulla,7678.578611407874,5087.871320659441,Unclassified,#c2c2c2
Medulla,7590.702908607687,5050.590719471485,Unclassified,#c2c2c2
Medulla,7501.495755765077,5031.950418877506,Unclassified,#c2c2c2
Medulla,7432.2603535588705,5018.635918453235,Unclassified,#c2c2c2
Medulla,7452.232104195276,5066.568119980609,Unclassified,#c2c2c2
Medulla,7482.528651004258,5068.068281481903,Unclassified,#c2c2c2
Medulla,7536.113456868178,5091.865670786723,Unclassified,#c2c2c2
Medulla,7556.085207504585,5157.1067228656475,Unclassified,#c2c2c2
Medulla,7468.2095047044,5186.398623799044,Unclassified,#c2c2c2
Medulla,7433.591803601298,5195.718774096032,Unclassified,#c2c2c2
